Angola,2020,August,NA,"Min. in the Office of the Presidency, Civil Affairs",Frederico Manuel Dos Santos e Silva CARDOSO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of State for Economic and Social Development,Manuel Jose Nunes JUNIOR,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Sec. of the Council of Ministers,Adao de ALMEIDA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,"Governor, National Bank of Angola",Jose de Lima MASSANO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Attorney Gen.,Helder Fernando Pitta GROS,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Ambassador to the US,Joaquim do ESPIRITO SANTO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,"Permanent Representative to the UN, New York",Maria de Jesus dos Reis FERREIRA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,Governor Gen.,Rodney WILLIAMS,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,Prime Min.,Gaston BROWNE,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,Senior Min.,Lester BIRD,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,"Min. of Agriculture, Fisheries, & Barbuda Affairs",Dean JONAS,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,"Min. of Education, Science, & Technology",Michael BROWNE,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,Min. of Finance & Corporate Governance,Gaston BROWNE,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,"Min. of Foreign Affairs, Immigration, & Intl. Trade",Paul GREENE,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,"Min. of Health, Wellness, & the Environment",Molwyn JOSEPH,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Antigua and Barbuda,2020,August,NA,"Min. of Housing, Lands, & Urban Renewal",Maria BROWNE,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
